customer_id,tenure_months,monthly_charge,contract_type,num_support_calls,has_autopay,num_products,satisfaction_score,churned
C103845,14,132.81,month-to-month,0,1,3,2,1
C103846,0,62.13,month-to-month,0,1,4,2,0
C103847,10,61.28,month-to-month,4,1,3,4,0
C103848,72,50.16,one_year,0,1,2,3,0
C103849,25,82.46,one_year,2,0,3,2,0
C103850,13,69.16,month-to-month,1,0,1,3,0
C103851,69,32.6,month-to-month,2,1,4,5,0
C103852,72,52.81,month-to-month,1,0,3,2,0
C103853,36,94.71,month-to-month,0,1,1,4,0
C103854,9,42.49,two_year,3,1,2,2,0
C103855,52,77.06,month-to-month,0,0,2,5,0
C103856,38,96.35,one_year,1,1,1,4,0
C103857,25,89.51,one_year,3,1,3,5,0
C103858,15,25.94,two_year,1,0,2,1,0
C103859,8,84.99,one_year,2,1,2,4,0
C103860,8,42.58,one_year,2,1,2,3,0
C103861,18,19.95,month-to-month,2,0,2,3,0
C103862,17,77.84,one_year,2,1,4,3,0
C103863,14,29.47,month-to-month,0,0,3,4,0
C103864,38,64.17,two_year,1,1,4,1,0
C103865,7,101.09,two_year,1,0,3,5,0
C103866,3,83.95,one_year,3,1,1,3,0
C103867,5,66.65,month-to-month,1,0,3,2,1
C103868,23,93.31,one_year,1,1,2,4,0
C103869,1,71.46,month-to-month,1,0,2,2,1
C103870,9,89.96,two_year,1,1,1,5,0
C103871,4,98.12,month-to-month,2,0,2,5,0
C103872,1,44.86,month-to-month,6,1,1,1,1
C103873,69,111.27,month-to-month,0,1,4,4,0
C103874,11,66.42,one_year,2,0,4,3,0
C103875,56,71.42,one_year,1,1,2,5,0
C103876,16,74.46,two_year,2,1,3,1,0
C103877,72,62.77,month-to-month,1,1,1,4,1
C103878,4,58.7,month-to-month,0,1,1,3,0
C103879,11,83.13,one_year,0,1,3,2,0
C103880,7,54.51,month-to-month,0,1,1,4,0
C103881,33,81.58,month-to-month,0,1,2,2,0
C103882,7,88.15,month-to-month,1,0,1,1,0
C103883,20,55.35,one_year,1,1,2,1,0
C103884,5,61.5,two_year,1,1,3,5,0
C103885,2,82.88,month-to-month,1,1,1,5,0
C103886,53,68.88,one_year,0,0,3,4,0
C103887,35,85.38,month-to-month,1,0,2,5,1
C103888,38,68.15,one_year,0,1,2,3,0
C103889,72,61.33,one_year,1,0,4,2,0
C103890,46,64.1,two_year,2,0,2,1,0
C103891,2,77.41,one_year,3,1,1,3,0
C103892,8,98.91,one_year,0,1,4,3,0
C103893,13,27.56,two_year,0,0,4,5,0
C103894,71,57.52,two_year,6,1,1,4,0
C103895,1,59.84,month-to-month,0,1,3,1,1
C103896,32,49.66,two_year,2,0,2,3,0
C103897,2,57.72,one_year,2,1,2,5,0
C103898,5,98.8,month-to-month,0,0,1,2,0
C103899,7,94.94,one_year,2,1,1,3,0
C103900,14,54.64,two_year,0,1,3,3,1
C103901,56,33.58,one_year,2,1,1,2,0
C103902,47,79.93,month-to-month,4,0,2,2,1
C103903,9,81.55,month-to-month,0,1,4,4,1
C103904,72,40.15,two_year,2,1,1,3,0
C103905,2,74.62,one_year,1,0,1,3,1
C103906,1,80.21,two_year,0,0,1,1,0
C103907,16,86.1,one_year,1,1,2,5,0
C103908,10,57.09,month-to-month,1,0,1,5,0
C103909,49,82.18,month-to-month,2,0,2,2,0
C103910,1,65.57,month-to-month,3,1,1,4,0
C103911,52,90.85,one_year,1,1,2,2,0
C103912,8,75.9,month-to-month,1,1,2,2,1
C103913,37,85.27,month-to-month,1,0,1,2,0
C103914,0,70.01,one_year,1,1,1,1,0
C103915,59,63.35,month-to-month,1,0,2,4,1
C103916,42,75.45,month-to-month,0,1,3,2,0
C103917,21,91.13,month-to-month,1,1,3,5,1
C103918,43,60.43,two_year,3,1,1,4,0
C103919,39,78.56,one_year,3,0,3,4,0
C103920,46,130.37,month-to-month,0,0,4,2,1
C103921,28,53.67,two_year,2,1,2,4,0
C103922,72,36.88,month-to-month,0,0,3,3,1
C103923,21,46.11,one_year,0,0,3,1,0
C103924,29,62.57,two_year,1,1,1,3,0
C103925,15,69.71,month-to-month,2,1,2,2,0
C103926,72,15.0,month-to-month,2,1,3,1,1
C103927,1,20.51,one_year,0,1,1,2,0
C103928,32,89.07,one_year,1,1,3,5,0
C103929,7,34.83,two_year,0,0,2,5,1
C103930,27,86.59,month-to-month,0,0,3,1,0
C103931,5,100.04,month-to-month,1,1,1,1,1
C103932,10,15.0,two_year,3,0,3,3,0
C103933,28,83.45,month-to-month,2,1,3,1,1
C103934,13,70.64,month-to-month,0,1,2,4,0
C103935,26,61.32,one_year,3,0,1,5,0
C103936,25,79.27,month-to-month,3,1,3,1,1
C103937,3,68.29,month-to-month,1,1,1,4,0
C103938,28,83.11,month-to-month,1,0,2,5,0
C103939,8,115.29,month-to-month,2,0,3,5,0
C103940,13,77.31,two_year,3,1,3,4,0
C103941,17,39.57,month-to-month,0,0,3,4,0
C103942,11,104.33,month-to-month,0,0,4,1,0
C103943,7,97.58,one_year,2,1,2,5,0
C103944,4,105.69,one_year,0,1,2,2,0
C103945,24,79.41,two_year,1,0,3,3,0
C103946,34,91.92,month-to-month,0,1,3,1,1
C103947,5,118.74,month-to-month,0,0,2,5,0
C103948,22,68.24,month-to-month,2,1,1,3,0
C103949,3,54.66,month-to-month,2,1,1,5,0
C103950,25,105.82,month-to-month,3,1,1,5,0
C103951,9,61.54,month-to-month,0,1,1,3,0
C103952,11,98.53,month-to-month,0,0,2,4,0
C103953,27,56.94,one_year,2,1,1,5,0
C103954,15,58.39,month-to-month,0,0,3,1,0
C103955,14,77.57,one_year,2,1,3,2,0
C103956,9,78.11,one_year,1,1,4,1,0
C103957,40,51.33,two_year,2,1,4,4,0
C103958,9,110.55,two_year,2,1,2,2,0
C103959,25,59.77,month-to-month,3,0,4,2,1
C103960,1,87.72,one_year,1,1,3,3,1
C103961,58,47.87,month-to-month,0,1,1,4,0
C103962,72,55.4,month-to-month,3,1,2,2,1
C103963,5,56.34,two_year,1,1,4,5,0
C103964,14,74.36,one_year,0,0,1,4,0
C103965,3,74.38,one_year,1,0,2,3,0
C103966,13,75.74,month-to-month,1,0,3,2,1
C103967,49,70.88,one_year,4,0,4,1,0
C103968,22,93.23,two_year,1,1,2,2,0
C103969,4,92.94,month-to-month,4,0,2,1,1
C103970,72,59.76,month-to-month,1,0,2,4,0
C103971,20,74.01,one_year,1,1,2,2,0
C103972,2,81.8,month-to-month,1,0,4,4,0
C103973,11,88.32,month-to-month,1,1,3,1,0
C103974,4,83.22,month-to-month,4,1,3,1,1
C103975,52,62.31,one_year,2,1,3,2,0
C103976,12,62.6,one_year,2,0,4,1,0
C103977,17,72.38,two_year,2,1,2,4,0
C103978,44,82.76,one_year,2,1,3,2,0
C103979,20,44.52,one_year,0,1,1,2,1
C103980,1,46.17,month-to-month,4,0,3,2,0
C103981,2,60.72,month-to-month,1,1,3,2,1
C103982,5,72.74,month-to-month,1,1,2,5,0
C103983,27,54.47,one_year,1,1,1,1,0
C103984,23,59.89,two_year,2,1,1,2,0
C103985,11,50.65,one_year,1,0,2,1,0
C103986,9,83.11,month-to-month,4,1,3,1,1
C103987,2,21.48,month-to-month,2,0,1,5,0
C103988,2,70.21,two_year,0,1,1,4,1
C103989,24,54.05,month-to-month,0,1,4,5,0
C103990,38,71.05,two_year,3,1,2,3,0
C103991,17,75.0,month-to-month,1,1,1,2,0
C103992,28,15.0,month-to-month,4,0,2,2,1
C103993,14,97.86,one_year,0,1,3,2,0
C103994,1,88.18,month-to-month,3,1,1,1,1
C103995,0,109.18,one_year,1,1,2,4,0
C103996,39,89.63,month-to-month,0,1,1,2,0
C103997,48,92.83,two_year,0,1,2,4,0
C103998,72,83.87,month-to-month,0,0,1,3,0
C103999,9,109.57,month-to-month,3,1,3,4,1
C104000,32,37.64,two_year,0,1,3,2,0
C104001,32,68.01,one_year,4,1,2,3,0
C104002,26,47.82,month-to-month,1,1,2,3,0
C104003,41,92.03,two_year,1,1,2,3,1
C104004,72,76.84,month-to-month,1,0,1,5,0
C104005,5,110.51,month-to-month,0,0,2,1,1
C104006,31,74.0,one_year,4,0,1,1,0
C104007,13,66.17,month-to-month,4,1,4,5,1
C104008,42,66.22,month-to-month,3,0,2,3,0
C104009,58,52.11,month-to-month,2,1,3,3,0
C104010,68,20.39,month-to-month,0,0,3,1,0
C104011,34,69.65,two_year,2,0,2,1,0
C104012,60,59.8,month-to-month,1,0,2,1,0
C104013,3,59.45,month-to-month,0,1,2,3,1
C104014,2,42.26,month-to-month,2,1,1,3,0
C104015,13,72.75,month-to-month,0,1,2,5,0
C104016,31,44.74,one_year,3,0,1,2,1
C104017,39,77.03,month-to-month,0,1,2,2,0
C104018,44,64.54,month-to-month,1,1,2,3,0
C104019,3,62.43,one_year,1,1,1,3,0
C104020,28,31.37,month-to-month,2,1,2,5,0
C104021,19,78.49,month-to-month,1,1,3,3,0
C104022,4,91.7,one_year,1,1,1,5,0
C104023,15,67.05,month-to-month,1,1,1,1,1
C104024,36,55.91,two_year,0,0,2,5,0
C104025,4,85.44,month-to-month,1,1,4,3,0
C104026,54,89.6,month-to-month,1,1,3,5,0
C104027,4,59.62,month-to-month,2,0,1,2,1
C104028,2,137.62,month-to-month,0,0,2,1,1
C104029,11,100.78,month-to-month,2,1,1,5,0
C104030,36,107.33,month-to-month,4,1,4,2,1
C104031,36,80.62,one_year,2,1,2,1,0
C104032,48,80.21,month-to-month,2,0,1,4,1
C104033,5,46.06,one_year,3,0,2,3,1
C104034,6,63.97,two_year,1,0,3,5,0
C104035,6,71.68,two_year,3,1,1,1,0
C104036,6,87.46,two_year,1,0,1,2,0
C104037,13,57.89,month-to-month,1,1,2,5,0
C104038,72,49.45,two_year,1,1,1,2,0
C104039,27,99.14,month-to-month,0,1,2,2,0
C104040,10,73.0,month-to-month,0,0,2,1,1
C104041,72,93.66,month-to-month,1,1,1,5,0
C104042,20,72.97,one_year,4,1,3,3,0
C104043,1,55.26,month-to-month,1,0,3,4,0
C104044,2,69.83,one_year,0,1,1,4,0
C104045,19,15.0,month-to-month,1,1,1,3,0
C104046,5,94.44,month-to-month,0,0,3,1,0
C104047,8,84.06,two_year,1,1,1,3,0
C104048,11,99.21,month-to-month,2,1,4,3,0
C104049,22,64.87,month-to-month,0,0,3,4,1
C104050,64,119.08,month-to-month,0,1,3,4,0
C104051,2,100.51,one_year,0,0,1,3,1
C104052,62,26.91,month-to-month,3,0,1,2,1
C104053,13,26.48,month-to-month,3,1,2,4,0
C104054,9,76.6,month-to-month,0,1,1,1,0
C104055,8,36.01,month-to-month,0,1,4,3,0
C104056,11,66.55,one_year,2,0,4,4,0
C104057,13,65.86,one_year,2,0,1,1,0
C104058,12,62.48,two_year,0,1,3,3,0
C104059,45,107.3,month-to-month,1,1,1,2,0
C104060,10,84.28,month-to-month,2,1,2,3,0
C104061,7,86.02,month-to-month,3,1,2,4,0
C104062,64,76.01,month-to-month,1,1,2,2,0
C104063,36,143.73,month-to-month,1,1,3,4,0
C104064,1,102.96,month-to-month,4,1,2,5,1
C104065,19,53.13,one_year,1,0,1,4,0
C104066,24,84.06,one_year,2,1,3,4,0
C104067,4,51.93,month-to-month,3,1,1,3,0
C104068,10,65.9,one_year,1,1,3,1,0
C104069,5,68.06,month-to-month,2,0,4,1,1
C104070,2,35.84,one_year,1,1,2,1,1
C104071,17,24.15,month-to-month,0,0,1,4,0
C104072,2,40.11,month-to-month,1,1,1,3,1
C104073,15,83.71,two_year,5,1,1,4,0
C104074,16,15.0,one_year,0,1,4,4,0
C104075,22,85.06,one_year,2,0,3,2,0
C104076,46,17.5,one_year,2,0,1,5,0
C104077,1,50.45,month-to-month,1,0,2,5,0
C104078,5,56.78,one_year,0,0,2,1,0
C104079,26,88.41,one_year,3,1,3,3,0
C104080,13,70.08,month-to-month,1,1,1,2,0
C104081,5,42.89,month-to-month,3,0,2,4,1
C104082,5,55.46,month-to-month,0,1,1,1,1
C104083,5,76.16,one_year,0,1,2,4,0
C104084,61,96.89,two_year,0,1,3,3,0
C104085,12,76.79,month-to-month,4,1,3,5,1
C104086,21,67.26,one_year,4,1,3,2,0
C104087,20,63.5,month-to-month,0,0,1,2,0
C104088,34,108.99,month-to-month,0,1,3,2,0
C104089,16,49.73,month-to-month,1,0,2,2,0
C104090,12,58.6,two_year,3,1,1,3,0
C104091,30,78.74,two_year,0,1,1,5,0
C104092,9,101.72,month-to-month,0,0,3,4,0
C104093,2,27.28,month-to-month,1,0,2,5,1
C104094,72,94.12,two_year,1,0,1,3,0
C104095,65,98.71,two_year,0,1,1,1,0
C104096,15,76.34,month-to-month,2,1,1,1,1
C104097,31,22.91,two_year,2,0,3,1,0
C104098,41,52.13,one_year,3,0,3,1,1
C104099,12,66.34,one_year,2,0,2,4,0
C104100,5,77.0,month-to-month,1,0,4,3,1
C104101,4,39.02,month-to-month,4,1,1,1,1
C104102,50,63.76,one_year,1,1,2,5,0
C104103,72,87.62,month-to-month,2,0,4,2,0
C104104,14,56.26,two_year,2,1,1,5,0
C104105,72,62.34,month-to-month,4,1,1,1,0
C104106,15,58.31,one_year,2,1,2,4,0
C104107,14,34.55,two_year,1,0,1,5,0
C104108,8,60.9,one_year,1,1,4,5,0
C104109,20,64.42,month-to-month,1,1,1,3,0
C104110,12,88.46,month-to-month,3,1,3,4,0
C104111,48,50.0,month-to-month,2,1,2,5,0
C104112,72,37.23,month-to-month,1,1,4,4,0
C104113,30,57.59,two_year,2,1,1,1,0
C104114,14,47.79,month-to-month,1,0,3,2,1
C104115,11,83.75,one_year,3,1,2,4,0
C104116,72,55.85,month-to-month,3,1,2,5,0
C104117,27,30.9,month-to-month,4,0,1,3,0
C104118,24,84.87,month-to-month,0,0,1,1,1
C104119,0,67.93,month-to-month,1,1,1,2,1
C104120,72,74.26,month-to-month,2,1,2,1,0
C104121,10,79.73,one_year,1,0,3,3,1
C104122,17,96.18,month-to-month,1,1,2,4,0
C104123,4,46.95,month-to-month,3,1,2,3,1
C104124,72,85.35,month-to-month,1,1,4,2,0
C104125,51,71.6,one_year,2,0,4,2,0
C104126,12,71.23,month-to-month,0,1,1,1,0
C104127,38,67.35,one_year,2,1,3,3,0
C104128,72,58.18,month-to-month,0,1,4,2,0
C104129,49,75.11,two_year,0,0,1,4,0
C104130,3,70.52,month-to-month,3,0,4,2,1
C104131,2,86.76,two_year,0,0,1,1,1
C104132,10,106.84,one_year,1,1,1,5,0
C104133,16,45.23,month-to-month,1,0,3,1,0
C104134,6,118.24,month-to-month,2,0,4,2,1
C104135,4,96.82,month-to-month,1,1,3,3,1
C104136,6,41.37,month-to-month,1,0,1,1,1
C104137,72,66.55,month-to-month,2,1,1,2,0
C104138,40,69.75,month-to-month,3,1,3,4,0
C104139,4,98.96,month-to-month,4,1,2,4,0
C104140,13,45.71,one_year,3,0,1,1,1
C104141,45,112.4,month-to-month,0,1,1,3,0
C104142,8,42.9,month-to-month,1,1,1,1,0
C104143,18,60.83,month-to-month,0,0,1,2,0
C104144,8,54.56,one_year,3,1,2,1,0
C104145,63,38.97,two_year,2,1,1,4,0
C104146,17,41.71,month-to-month,0,0,3,2,0
C104147,9,55.19,month-to-month,2,1,2,5,0
C104148,32,63.21,month-to-month,1,1,2,2,0
C104149,6,54.5,month-to-month,3,1,4,4,0
C104150,7,46.75,one_year,4,0,1,1,1
C104151,62,15.0,one_year,1,0,1,2,0
C104152,53,62.9,month-to-month,2,1,1,3,1
C104153,5,116.61,one_year,1,0,4,5,0
C104154,3,111.1,month-to-month,0,1,2,5,0
C104155,51,98.63,month-to-month,4,1,2,2,0
C104156,14,60.03,one_year,2,0,2,2,0
C104157,35,82.64,two_year,3,1,2,3,0
C104158,10,56.55,two_year,2,0,2,5,0
C104159,2,58.14,one_year,3,0,2,3,0
C104160,3,73.78,two_year,0,0,1,1,0
C104161,15,95.26,month-to-month,0,1,3,1,1
C104162,33,57.58,month-to-month,1,0,4,5,0
C104163,58,53.49,month-to-month,1,0,2,1,0
C104164,9,69.02,two_year,2,1,3,1,0
C104165,13,32.98,month-to-month,1,0,1,1,1
C104166,30,91.2,one_year,1,1,4,4,0
C104167,28,95.29,month-to-month,3,0,3,1,1
C104168,36,99.35,month-to-month,2,1,1,5,0
C104169,33,89.15,month-to-month,3,0,4,2,0
C104170,18,55.21,month-to-month,1,0,2,3,0
C104171,34,64.05,one_year,2,1,1,5,0
C104172,14,46.64,month-to-month,0,1,1,3,1
C104173,36,77.64,month-to-month,0,1,1,1,0
C104174,15,124.16,month-to-month,1,1,2,3,0
C104175,3,45.58,two_year,1,1,1,5,0
C104176,40,86.28,month-to-month,2,1,3,4,0
C104177,4,104.19,one_year,1,1,1,4,0
C104178,19,44.11,month-to-month,0,1,3,1,0
C104179,32,122.96,month-to-month,0,1,2,1,0
C104180,24,53.45,one_year,1,0,1,5,0
C104181,20,67.4,one_year,2,0,1,5,0
C104182,72,80.42,month-to-month,2,1,1,4,1
C104183,7,93.17,month-to-month,1,1,2,1,1
C104184,17,89.86,two_year,1,1,3,1,1
C104185,33,63.89,one_year,0,0,2,4,0
C104186,72,53.74,one_year,2,0,1,4,0
C104187,6,15.0,month-to-month,1,0,2,5,1
C104188,1,57.48,one_year,3,1,3,2,1
C104189,40,101.47,month-to-month,3,0,4,3,0
C104190,25,50.42,month-to-month,1,1,2,3,0
C104191,14,85.36,one_year,1,1,2,2,0
C104192,59,87.71,two_year,1,0,1,3,0
C104193,72,74.29,one_year,2,1,2,4,0
C104194,11,56.26,month-to-month,2,0,4,2,0
C104195,13,56.32,month-to-month,0,1,2,4,0
C104196,20,68.92,month-to-month,1,0,1,5,1
C104197,12,26.34,one_year,0,0,1,1,0
C104198,14,104.89,month-to-month,2,0,1,2,0
C104199,6,44.01,month-to-month,2,1,2,5,0
C104200,43,54.46,month-to-month,3,0,1,5,0
C104201,14,54.63,month-to-month,0,1,2,5,0
C104202,56,62.83,month-to-month,2,0,3,5,0
C104203,41,79.58,one_year,0,1,3,4,0
C104204,16,100.18,month-to-month,1,1,3,5,0
C104205,5,75.74,month-to-month,2,0,1,5,0
C104206,0,109.32,month-to-month,1,0,1,2,1
C104207,8,60.95,month-to-month,0,1,2,4,1
C104208,40,87.42,two_year,1,0,2,4,0
C104209,19,90.01,month-to-month,2,1,4,4,0
C104210,35,73.86,two_year,0,1,1,3,0
C104211,3,86.87,two_year,0,0,1,2,0
C104212,34,44.87,one_year,0,0,2,3,0
C104213,72,103.31,two_year,2,1,3,2,0
C104214,1,90.53,month-to-month,2,1,2,2,1
C104215,3,74.47,one_year,5,1,2,3,0
C104216,46,61.52,two_year,3,1,4,4,0
C104217,12,91.33,month-to-month,3,0,1,2,1
C104218,9,43.13,two_year,1,1,2,4,0
C104219,45,88.69,one_year,1,0,4,5,0
C104220,51,93.53,two_year,2,0,2,3,0
C104221,72,132.89,month-to-month,1,1,3,4,0
C104222,7,68.17,two_year,1,1,3,5,0
C104223,21,104.28,month-to-month,2,1,3,2,1
C104224,2,85.9,month-to-month,0,1,4,2,0
C104225,17,30.37,two_year,1,1,2,4,0
C104226,44,38.24,one_year,3,0,2,2,0
C104227,10,57.12,month-to-month,0,1,3,4,0
C104228,17,99.44,one_year,1,0,1,4,0
C104229,26,106.65,month-to-month,2,0,1,4,1
C104230,2,64.26,one_year,2,1,1,1,0
C104231,8,81.28,one_year,1,1,2,2,0
C104232,11,76.03,month-to-month,0,1,3,1,1
C104233,59,15.0,month-to-month,4,1,1,5,0
C104234,29,97.78,month-to-month,1,1,3,3,0
C104235,23,105.72,one_year,0,1,1,2,1
C104236,7,15.0,two_year,3,0,4,3,0
C104237,46,47.01,month-to-month,6,1,1,4,0
C104238,6,68.29,month-to-month,0,1,4,4,0
C104239,35,68.29,month-to-month,3,1,1,1,1
C104240,8,96.65,month-to-month,1,1,1,2,0
C104241,71,99.63,month-to-month,2,1,1,4,0
C104242,1,56.59,month-to-month,2,0,1,2,1
C104243,3,87.35,month-to-month,2,1,3,1,1
C104244,54,54.3,month-to-month,2,1,2,5,0
C104245,4,62.64,month-to-month,1,1,1,2,1
C104246,21,76.32,two_year,0,1,1,4,0
C104247,11,84.03,month-to-month,1,1,1,1,1
C104248,21,54.74,one_year,1,1,3,2,0
C104249,23,118.03,one_year,2,0,1,1,1
C104250,15,75.52,month-to-month,2,1,3,2,1
C104251,16,70.57,one_year,1,1,3,1,0
C104252,32,89.68,month-to-month,5,1,1,4,1
C104253,5,54.64,two_year,0,1,3,3,0
C104254,29,78.2,month-to-month,2,0,4,2,0
C104255,1,15.0,month-to-month,3,0,3,2,0
C104256,37,27.56,month-to-month,2,1,1,4,0
C104257,12,61.24,one_year,2,1,4,3,0
C104258,28,58.67,month-to-month,2,0,2,4,1
C104259,4,61.43,month-to-month,0,0,2,5,0
C104260,72,54.14,month-to-month,1,1,2,4,0
C104261,61,84.93,two_year,2,1,1,5,0
C104262,50,100.69,month-to-month,5,1,3,2,1
C104263,41,57.74,month-to-month,1,1,1,3,0
C104264,33,96.31,month-to-month,0,0,3,4,0
C104265,0,79.93,month-to-month,1,1,2,5,0
C104266,15,40.26,two_year,1,1,1,5,0
C104267,6,36.66,one_year,2,1,3,5,0
C104268,2,71.71,month-to-month,2,1,4,2,0
C104269,29,97.35,one_year,2,1,1,2,0
C104270,72,47.39,one_year,2,1,1,2,0
C104271,72,18.11,one_year,0,1,1,2,0
C104272,12,94.64,month-to-month,1,0,2,4,0
C104273,6,99.27,month-to-month,1,1,1,5,0
C104274,22,64.74,month-to-month,2,0,2,2,1
C104275,3,97.65,month-to-month,0,1,4,2,0
C104276,41,121.19,month-to-month,0,1,3,4,0
C104277,54,49.25,one_year,2,0,1,5,0
C104278,23,60.84,month-to-month,2,1,1,4,0
C104279,52,61.02,two_year,2,0,1,5,0
C104280,5,97.61,month-to-month,3,1,1,4,1
C104281,50,49.24,month-to-month,4,0,1,4,0
C104282,9,62.63,two_year,3,1,3,3,0
C104283,17,102.34,month-to-month,3,0,1,3,1
C104284,61,95.88,month-to-month,1,0,2,3,0
C104285,17,97.09,one_year,1,1,2,2,0
C104286,39,47.64,month-to-month,1,1,1,3,0
C104287,6,81.73,month-to-month,1,1,1,3,0
C104288,1,56.24,one_year,3,0,2,1,0
C104289,69,93.74,month-to-month,0,0,4,5,0
C104290,60,83.35,month-to-month,3,0,1,3,1
C104291,37,88.49,one_year,2,1,2,4,0
C104292,16,66.6,month-to-month,1,0,3,2,0
C104293,6,74.51,month-to-month,0,0,2,5,1
C104294,1,80.31,month-to-month,1,0,1,3,1
C104295,47,65.64,month-to-month,2,1,1,1,0
C104296,54,78.94,month-to-month,0,1,1,3,0
C104297,7,46.81,month-to-month,1,1,1,3,1
C104298,26,41.53,month-to-month,1,0,4,2,0
C104299,17,28.36,month-to-month,1,0,1,3,0
C104300,16,67.3,month-to-month,2,1,3,2,1
C104301,16,91.84,month-to-month,0,1,2,3,0
C104302,17,81.68,one_year,0,1,2,1,0
C104303,2,21.81,one_year,0,1,1,5,0
C104304,6,80.96,month-to-month,1,0,1,2,1
C104305,6,72.01,month-to-month,1,1,1,5,0
C104306,12,67.06,one_year,1,0,2,1,0
C104307,12,76.64,two_year,2,0,4,5,0
C104308,72,85.33,two_year,1,0,3,3,0
C104309,62,104.91,month-to-month,1,0,1,5,0
C104310,29,101.94,one_year,1,1,4,1,0
C104311,11,118.49,one_year,3,1,1,5,1
C104312,20,85.67,two_year,3,0,2,1,0
C104313,16,56.61,month-to-month,1,1,1,4,1
C104314,11,104.21,two_year,2,1,1,4,0
C104315,46,41.24,month-to-month,1,0,3,3,0
C104316,36,91.97,month-to-month,1,1,1,3,0
C104317,30,45.96,month-to-month,1,0,2,1,1
C104318,11,57.03,two_year,0,0,3,5,0
C104319,12,101.5,month-to-month,2,0,3,5,0
C104320,11,56.04,month-to-month,1,0,2,3,0
C104321,28,97.69,two_year,0,1,3,4,0
C104322,32,86.94,one_year,2,0,1,3,0
C104323,40,67.92,one_year,1,0,3,4,0
C104324,20,89.75,month-to-month,2,1,2,3,1
C104325,8,86.36,one_year,1,0,1,2,0
C104326,39,74.98,month-to-month,2,1,1,3,0
C104327,23,55.73,month-to-month,0,1,3,1,1
C104328,72,92.02,month-to-month,2,0,3,3,0
C104329,11,63.41,month-to-month,1,0,3,5,0
C104330,4,70.03,one_year,2,1,3,5,0
C104331,44,82.39,month-to-month,2,1,1,1,0
C104332,0,69.02,month-to-month,0,0,2,1,1
C104333,4,77.76,month-to-month,2,0,2,4,1
C104334,23,78.91,one_year,0,1,2,2,0
C104335,28,78.38,month-to-month,2,0,1,3,0
C104336,7,74.81,month-to-month,2,0,2,5,0
C104337,1,105.5,two_year,2,0,2,3,0
C104338,19,59.68,month-to-month,3,1,2,5,0
C104339,36,60.92,two_year,4,1,3,4,0
C104340,72,40.65,one_year,3,1,1,5,0
C104341,9,15.0,month-to-month,2,0,1,5,1
C104342,9,87.86,month-to-month,3,1,1,5,0
C104343,29,83.2,month-to-month,1,1,2,2,0
C104344,37,106.72,one_year,0,1,1,3,0
C104345,8,35.88,two_year,1,1,3,3,0
C104346,3,52.52,two_year,2,0,1,2,0
C104347,7,57.42,month-to-month,2,0,3,4,1
C104348,7,119.25,month-to-month,6,0,2,3,1
C104349,17,94.03,one_year,1,0,1,1,0
C104350,5,66.99,month-to-month,1,1,1,5,0
C104351,2,70.75,one_year,4,1,3,2,0
C104352,72,78.91,one_year,3,0,4,5,0
C104353,22,43.67,month-to-month,2,1,4,4,1
C104354,0,79.58,month-to-month,4,1,1,1,1
C104355,30,44.79,one_year,1,0,2,4,0
C104356,5,73.56,month-to-month,1,1,2,4,0
C104357,12,87.99,month-to-month,2,0,2,4,1
C104358,19,77.96,month-to-month,0,0,1,1,1
C104359,32,53.91,two_year,1,1,2,2,0
C104360,72,64.05,month-to-month,0,0,3,5,0
C104361,7,90.55,one_year,1,1,2,1,1
C104362,1,58.43,month-to-month,1,1,3,4,1
C104363,5,37.71,two_year,1,1,2,4,0
C104364,10,64.07,month-to-month,1,0,4,3,0
C104365,6,58.15,one_year,0,1,2,5,0
C104366,13,65.73,two_year,0,1,1,4,0
C104367,13,70.59,month-to-month,1,1,3,5,0
C104368,71,62.13,month-to-month,4,0,2,5,0
C104369,72,61.96,month-to-month,2,0,1,1,1
C104370,14,92.79,month-to-month,2,0,1,4,1
C104371,11,84.73,one_year,0,0,4,4,0
C104372,52,93.88,one_year,0,1,2,5,0
C104373,29,72.26,one_year,2,0,2,3,0
C104374,52,61.02,two_year,2,0,1,5,0
C104375,13,77.86,two_year,1,0,1,3,1
C104376,1,34.74,two_year,0,1,2,1,0
C104377,9,42.64,month-to-month,3,0,1,3,0
C104378,5,90.79,one_year,0,1,3,1,0
C104379,23,58.35,one_year,1,1,4,5,0
C104380,21,53.9,month-to-month,3,0,1,5,0
C104381,3,43.51,two_year,1,1,1,5,0
C104382,39,80.97,month-to-month,4,0,2,5,0
C104383,27,40.8,month-to-month,0,1,3,5,0
C104384,13,99.82,two_year,1,1,2,1,0
C104385,14,74.93,month-to-month,3,0,3,2,0
C104386,15,27.14,month-to-month,2,1,3,5,0
C104387,28,57.48,month-to-month,0,1,4,2,0
C104388,16,45.12,month-to-month,1,0,3,5,0
C104389,56,83.23,one_year,1,1,1,5,0
C104390,24,82.67,month-to-month,4,1,1,5,0
C104391,11,57.93,two_year,1,1,3,3,0
C104392,36,54.12,one_year,1,1,2,3,0
C104393,21,80.48,two_year,0,1,2,5,0
C104394,5,54.44,two_year,1,1,4,2,0
C104395,26,102.24,month-to-month,2,1,1,5,0
C104396,54,53.56,month-to-month,1,1,4,2,0
C104397,15,78.15,month-to-month,0,0,2,5,0
C104398,21,21.42,two_year,4,0,1,4,0
C104399,2,78.81,month-to-month,0,1,3,4,0
